Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Concepte,Rang_soroll,Valor
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,75-80 dB,0.00%
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,<40 dB,0.03%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,40-45 dB,15.39%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,45-50 dB,21.59%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,50-55 dB,2.09%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,55-60 dB,9.95%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,60-65 dB,10.28%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,65-70 dB,27.27%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,70-75 dB,13.40%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,33,el Baix Guinardó,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,<40 dB,21.39%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,40-45 dB,15.18%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,45-50 dB,5.33%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,50-55 dB,11.65%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,55-60 dB,27.34%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,60-65 dB,14.17%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,65-70 dB,4.94%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,70-75 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,34,Can Baró,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,<40 dB,2.51%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,40-45 dB,23.78%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,45-50 dB,12.10%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,50-55 dB,9.18%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,55-60 dB,20.13%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,60-65 dB,16.90%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,65-70 dB,8.86%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,70-75 dB,6.54%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,35,el Guinardó,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,<40 dB,8.40%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,40-45 dB,20.52%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,45-50 dB,21.27%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,50-55 dB,20.87%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,55-60 dB,16.42%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,60-65 dB,8.36%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,65-70 dB,2.53%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,70-75 dB,1.63%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,36,la Font d'en Fargues,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,<40 dB,6.34%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,40-45 dB,29.29%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,45-50 dB,6.32%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,50-55 dB,10.56%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,55-60 dB,14.93%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,60-65 dB,14.91%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,65-70 dB,14.81%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,70-75 dB,2.84%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,37,el Carmel,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,<40 dB,0.13%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,40-45 dB,25.43%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,45-50 dB,8.59%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,50-55 dB,10.18%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,55-60 dB,17.88%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,60-65 dB,15.02%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,65-70 dB,22.25%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,70-75 dB,0.52%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,38,la Teixonera,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,<40 dB,5.74%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,40-45 dB,13.56%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,45-50 dB,20.41%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,50-55 dB,26.83%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,55-60 dB,18.07%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,60-65 dB,12.74%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,65-70 dB,2.58%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,70-75 dB,0.06%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,75-80 dB,0.01%
7,Horta-Guinardó,39,Sant Genís dels Agudells,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,40,Montbau,TOTAL_D,<40 dB,6.96%
7,Horta-Guinardó,40,Montbau,TOTAL_D,40-45 dB,20.13%
7,Horta-Guinardó,40,Montbau,TOTAL_D,45-50 dB,17.48%
7,Horta-Guinardó,40,Montbau,TOTAL_D,50-55 dB,23.09%
7,Horta-Guinardó,40,Montbau,TOTAL_D,55-60 dB,19.55%
7,Horta-Guinardó,40,Montbau,TOTAL_D,60-65 dB,8.05%
7,Horta-Guinardó,40,Montbau,TOTAL_D,65-70 dB,3.25%
7,Horta-Guinardó,40,Montbau,TOTAL_D,70-75 dB,1.49%
7,Horta-Guinardó,40,Montbau,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,40,Montbau,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,<40 dB,0.00%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,40-45 dB,0.45%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,45-50 dB,8.25%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,50-55 dB,30.87%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,55-60 dB,30.60%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,60-65 dB,19.82%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,65-70 dB,5.47%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,70-75 dB,1.50%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,75-80 dB,3.04%
7,Horta-Guinardó,41,la Vall d'Hebron,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,42,la Clota,TOTAL_D,<40 dB,0.00%
7,Horta-Guinardó,42,la Clota,TOTAL_D,40-45 dB,4.09%
7,Horta-Guinardó,42,la Clota,TOTAL_D,45-50 dB,26.68%
7,Horta-Guinardó,42,la Clota,TOTAL_D,50-55 dB,28.97%
7,Horta-Guinardó,42,la Clota,TOTAL_D,55-60 dB,15.71%
7,Horta-Guinardó,42,la Clota,TOTAL_D,60-65 dB,10.31%
7,Horta-Guinardó,42,la Clota,TOTAL_D,65-70 dB,4.09%
7,Horta-Guinardó,42,la Clota,TOTAL_D,70-75 dB,10.15%
7,Horta-Guinardó,42,la Clota,TOTAL_D,75-80 dB,0.00%
7,Horta-Guinardó,42,la Clota,TOTAL_D,>=80 dB,0.00%
7,Horta-Guinardó,43,Horta,TOTAL_D,<40 dB,4.04%
7,Horta-Guinardó,43,Horta,TOTAL_D,40-45 dB,22.94%
7,Horta-Guinardó,43,Horta,TOTAL_D,45-50 dB,16.03%
7,Horta-Guinardó,43,Horta,TOTAL_D,50-55 dB,14.94%
7,Horta-Guinardó,43,Horta,TOTAL_D,55-60 dB,16.38%
7,Horta-Guinardó,43,Horta,TOTAL_D,60-65 dB,15.84%
7,Horta-Guinardó,43,Horta,TOTAL_D,65-70 dB,7.22%
7,Horta-Guinardó,43,Horta,TOTAL_D,70-75 dB,2.59%
7,Horta-Guinardó,43,Horta,TOTAL_D,75-80 dB,0.02%
7,Horta-Guinardó,43,Horta,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,<40 dB,0.16%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,40-45 dB,19.66%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,45-50 dB,16.43%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,50-55 dB,6.23%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,55-60 dB,12.96%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,60-65 dB,17.96%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,65-70 dB,18.17%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,70-75 dB,8.43%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,44,Vilapicina i la Torre Llobeta,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,45,Porta,TOTAL_D,<40 dB,0.75%
8,Nou Barris,45,Porta,TOTAL_D,40-45 dB,21.02%
8,Nou Barris,45,Porta,TOTAL_D,45-50 dB,10.46%
8,Nou Barris,45,Porta,TOTAL_D,50-55 dB,12.03%
8,Nou Barris,45,Porta,TOTAL_D,55-60 dB,23.89%
8,Nou Barris,45,Porta,TOTAL_D,60-65 dB,17.24%
8,Nou Barris,45,Porta,TOTAL_D,65-70 dB,12.13%
8,Nou Barris,45,Porta,TOTAL_D,70-75 dB,2.48%
8,Nou Barris,45,Porta,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,45,Porta,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,<40 dB,13.76%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,40-45 dB,12.28%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,45-50 dB,12.20%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,50-55 dB,10.78%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,55-60 dB,32.28%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,60-65 dB,11.64%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,65-70 dB,7.06%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,70-75 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,46,el Turó de la Peira,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,47,Can Peguera,TOTAL_D,<40 dB,0.49%
8,Nou Barris,47,Can Peguera,TOTAL_D,40-45 dB,4.79%
8,Nou Barris,47,Can Peguera,TOTAL_D,45-50 dB,24.90%
8,Nou Barris,47,Can Peguera,TOTAL_D,50-55 dB,35.38%
8,Nou Barris,47,Can Peguera,TOTAL_D,55-60 dB,19.84%
8,Nou Barris,47,Can Peguera,TOTAL_D,60-65 dB,11.11%
8,Nou Barris,47,Can Peguera,TOTAL_D,65-70 dB,3.49%
8,Nou Barris,47,Can Peguera,TOTAL_D,70-75 dB,0.00%
8,Nou Barris,47,Can Peguera,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,47,Can Peguera,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,48,la Guineueta,TOTAL_D,<40 dB,1.05%
8,Nou Barris,48,la Guineueta,TOTAL_D,40-45 dB,13.87%
8,Nou Barris,48,la Guineueta,TOTAL_D,45-50 dB,19.60%
8,Nou Barris,48,la Guineueta,TOTAL_D,50-55 dB,18.34%
8,Nou Barris,48,la Guineueta,TOTAL_D,55-60 dB,15.30%
8,Nou Barris,48,la Guineueta,TOTAL_D,60-65 dB,17.07%
8,Nou Barris,48,la Guineueta,TOTAL_D,65-70 dB,14.25%
8,Nou Barris,48,la Guineueta,TOTAL_D,70-75 dB,0.52%
8,Nou Barris,48,la Guineueta,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,48,la Guineueta,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,49,Canyelles,TOTAL_D,<40 dB,0.85%
8,Nou Barris,49,Canyelles,TOTAL_D,40-45 dB,11.18%
8,Nou Barris,49,Canyelles,TOTAL_D,45-50 dB,22.79%
8,Nou Barris,49,Canyelles,TOTAL_D,50-55 dB,34.66%
8,Nou Barris,49,Canyelles,TOTAL_D,55-60 dB,20.38%
8,Nou Barris,49,Canyelles,TOTAL_D,60-65 dB,9.31%
8,Nou Barris,49,Canyelles,TOTAL_D,65-70 dB,0.83%
8,Nou Barris,49,Canyelles,TOTAL_D,70-75 dB,0.00%
8,Nou Barris,49,Canyelles,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,49,Canyelles,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,50,les Roquetes,TOTAL_D,<40 dB,8.74%
8,Nou Barris,50,les Roquetes,TOTAL_D,40-45 dB,17.01%
8,Nou Barris,50,les Roquetes,TOTAL_D,45-50 dB,10.36%
8,Nou Barris,50,les Roquetes,TOTAL_D,50-55 dB,16.85%
8,Nou Barris,50,les Roquetes,TOTAL_D,55-60 dB,30.76%
8,Nou Barris,50,les Roquetes,TOTAL_D,60-65 dB,12.62%
8,Nou Barris,50,les Roquetes,TOTAL_D,65-70 dB,2.93%
8,Nou Barris,50,les Roquetes,TOTAL_D,70-75 dB,0.73%
8,Nou Barris,50,les Roquetes,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,50,les Roquetes,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,51,Verdun,TOTAL_D,<40 dB,5.89%
8,Nou Barris,51,Verdun,TOTAL_D,40-45 dB,21.22%
8,Nou Barris,51,Verdun,TOTAL_D,45-50 dB,11.18%
8,Nou Barris,51,Verdun,TOTAL_D,50-55 dB,16.15%
8,Nou Barris,51,Verdun,TOTAL_D,55-60 dB,24.46%
8,Nou Barris,51,Verdun,TOTAL_D,60-65 dB,11.30%
8,Nou Barris,51,Verdun,TOTAL_D,65-70 dB,8.94%
8,Nou Barris,51,Verdun,TOTAL_D,70-75 dB,0.86%
8,Nou Barris,51,Verdun,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,51,Verdun,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,52,la Prosperitat,TOTAL_D,<40 dB,2.11%
8,Nou Barris,52,la Prosperitat,TOTAL_D,40-45 dB,25.96%
8,Nou Barris,52,la Prosperitat,TOTAL_D,45-50 dB,8.72%
8,Nou Barris,52,la Prosperitat,TOTAL_D,50-55 dB,10.52%
8,Nou Barris,52,la Prosperitat,TOTAL_D,55-60 dB,26.02%
8,Nou Barris,52,la Prosperitat,TOTAL_D,60-65 dB,15.72%
8,Nou Barris,52,la Prosperitat,TOTAL_D,65-70 dB,8.78%
8,Nou Barris,52,la Prosperitat,TOTAL_D,70-75 dB,1.99%
8,Nou Barris,52,la Prosperitat,TOTAL_D,75-80 dB,0.18%
8,Nou Barris,52,la Prosperitat,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,<40 dB,0.23%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,40-45 dB,8.97%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,45-50 dB,17.99%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,50-55 dB,18.49%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,55-60 dB,17.77%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,60-65 dB,20.56%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,65-70 dB,9.72%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,70-75 dB,5.69%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,75-80 dB,0.58%
8,Nou Barris,53,la Trinitat Nova,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,54,Torre Baró,TOTAL_D,<40 dB,6.68%
8,Nou Barris,54,Torre Baró,TOTAL_D,40-45 dB,14.27%
8,Nou Barris,54,Torre Baró,TOTAL_D,45-50 dB,22.87%
8,Nou Barris,54,Torre Baró,TOTAL_D,50-55 dB,18.57%
8,Nou Barris,54,Torre Baró,TOTAL_D,55-60 dB,15.04%
8,Nou Barris,54,Torre Baró,TOTAL_D,60-65 dB,10.88%
8,Nou Barris,54,Torre Baró,TOTAL_D,65-70 dB,6.51%
8,Nou Barris,54,Torre Baró,TOTAL_D,70-75 dB,5.18%
8,Nou Barris,54,Torre Baró,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,54,Torre Baró,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,<40 dB,7.95%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,40-45 dB,11.33%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,45-50 dB,18.29%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,50-55 dB,18.57%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,55-60 dB,19.45%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,60-65 dB,16.79%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,65-70 dB,5.92%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,70-75 dB,1.70%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,55,Ciutat Meridiana,TOTAL_D,>=80 dB,0.00%
8,Nou Barris,56,Vallbona,TOTAL_D,<40 dB,7.40%
8,Nou Barris,56,Vallbona,TOTAL_D,40-45 dB,6.96%
8,Nou Barris,56,Vallbona,TOTAL_D,45-50 dB,15.37%
8,Nou Barris,56,Vallbona,TOTAL_D,50-55 dB,23.06%
8,Nou Barris,56,Vallbona,TOTAL_D,55-60 dB,20.96%
8,Nou Barris,56,Vallbona,TOTAL_D,60-65 dB,23.93%
8,Nou Barris,56,Vallbona,TOTAL_D,65-70 dB,2.25%
8,Nou Barris,56,Vallbona,TOTAL_D,70-75 dB,0.07%
8,Nou Barris,56,Vallbona,TOTAL_D,75-80 dB,0.00%
8,Nou Barris,56,Vallbona,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,<40 dB,0.03%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,40-45 dB,0.22%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,45-50 dB,33.40%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,50-55 dB,15.23%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,55-60 dB,21.17%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,60-65 dB,21.52%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,65-70 dB,6.62%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,70-75 dB,1.81%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,57,la Trinitat Vella,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,<40 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,40-45 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,45-50 dB,7.36%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,50-55 dB,31.78%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,55-60 dB,17.45%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,60-65 dB,35.49%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,65-70 dB,3.98%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,70-75 dB,3.94%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,58,Baró de Viver,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,<40 dB,12.51%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,40-45 dB,8.29%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,45-50 dB,11.91%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,50-55 dB,24.59%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,55-60 dB,27.76%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,60-65 dB,13.46%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,65-70 dB,1.37%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,70-75 dB,0.11%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,59,el Bon Pastor,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,<40 dB,2.46%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,40-45 dB,19.81%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,45-50 dB,8.81%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,50-55 dB,11.84%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,55-60 dB,20.60%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,60-65 dB,15.90%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,65-70 dB,16.68%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,70-75 dB,3.90%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,60,Sant Andreu,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,61,la Sagrera,TOTAL_D,<40 dB,0.07%
9,Sant Andreu,61,la Sagrera,TOTAL_D,40-45 dB,11.63%
9,Sant Andreu,61,la Sagrera,TOTAL_D,45-50 dB,13.91%
9,Sant Andreu,61,la Sagrera,TOTAL_D,50-55 dB,6.27%
9,Sant Andreu,61,la Sagrera,TOTAL_D,55-60 dB,19.39%
9,Sant Andreu,61,la Sagrera,TOTAL_D,60-65 dB,18.72%
9,Sant Andreu,61,la Sagrera,TOTAL_D,65-70 dB,19.77%
9,Sant Andreu,61,la Sagrera,TOTAL_D,70-75 dB,10.24%
9,Sant Andreu,61,la Sagrera,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,61,la Sagrera,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,<40 dB,0.18%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,40-45 dB,20.15%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,45-50 dB,14.14%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,50-55 dB,10.97%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,55-60 dB,20.10%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,60-65 dB,16.96%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,65-70 dB,11.77%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,70-75 dB,5.73%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,62,el Congrés i els Indians,TOTAL_D,>=80 dB,0.00%
9,Sant Andreu,63,Navas,TOTAL_D,<40 dB,0.05%
9,Sant Andreu,63,Navas,TOTAL_D,40-45 dB,10.64%
9,Sant Andreu,63,Navas,TOTAL_D,45-50 dB,18.41%
9,Sant Andreu,63,Navas,TOTAL_D,50-55 dB,5.45%
9,Sant Andreu,63,Navas,TOTAL_D,55-60 dB,13.26%
9,Sant Andreu,63,Navas,TOTAL_D,60-65 dB,23.26%
9,Sant Andreu,63,Navas,TOTAL_D,65-70 dB,17.74%
9,Sant Andreu,63,Navas,TOTAL_D,70-75 dB,11.19%
9,Sant Andreu,63,Navas,TOTAL_D,75-80 dB,0.00%
9,Sant Andreu,63,Navas,TOTAL_D,>=80 dB,0.00%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,<40 dB,0.15%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,40-45 dB,14.33%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,45-50 dB,26.27%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,50-55 dB,5.09%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,55-60 dB,11.27%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,60-65 dB,15.03%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,65-70 dB,13.10%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,70-75 dB,14.76%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,75-80 dB,0.00%
10,Sant Martí,64,el Camp de l'Arpa del Clot,TOTAL_D,>=80 dB,0.00%
10,Sant Martí,65,el Clot,TOTAL_D,<40 dB,0.11%
10,Sant Martí,65,el Clot,TOTAL_D,40-45 dB,3.74%
10,Sant Martí,65,el Clot,TOTAL_D,45-50 dB,20.56%
10,Sant Martí,65,el Clot,TOTAL_D,50-55 dB,8.27%
10,Sant Martí,65,el Clot,TOTAL_D,55-60 dB,16.98%
10,Sant Martí,65,el Clot,TOTAL_D,60-65 dB,14.90%
10,Sant Martí,65,el Clot,TOTAL_D,65-70 dB,18.67%
10,Sant Martí,65,el Clot,TOTAL_D,70-75 dB,16.45%
10,Sant Martí,65,el Clot,TOTAL_D,75-80 dB,0.32%
10,Sant Martí,65,el Clot,TOTAL_D,>=80 dB,0.00%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,<40 dB,0.68%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,40-45 dB,15.84%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,45-50 dB,8.79%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,50-55 dB,5.89%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,55-60 dB,16.58%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,60-65 dB,18.63%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,65-70 dB,28.28%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,70-75 dB,5.26%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,75-80 dB,0.05%
10,Sant Martí,66,el Parc i la Llacuna del Poblenou,TOTAL_D,>=80 dB,0.00%
10,Sant Martí,67,la Vila Olímpica del Poblenou,TOTAL_D,<40 dB,0.03%
