"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal ","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_conductor","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud","Latitud"
"2017S010036    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",194406,"Maragall","0277 0277","Divendres","2017",12,"Desembre","1","12","No determinada","Matí","430928.91 ","4586630.08","2.17224520560641","41.4264196718803"
"2017S006171    ",7,"Horta-Guinardó",40,"Montbau",260806,"Poesia","0001 0005","Dissabte","2017",7,"Juliol","15","12","No respectat pas de vianants","Matí","428534.63 ","4587259.82","2.14351941916789","41.4318818470211"
"2017S008927    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001240000","Divendres","2017",10,"Octubre","27","19","Manca d'atenció a la conducció","Tarda","429305.55 ","4587950.92","2.15266452920325","41.4381745802517"
"2017S005339    ",7,"Horta-Guinardó",43,"Horta",701268,"Dalt (Llobregat)","001280000","Diumenge","2017",6,"Juny","18","18","Canvi de carril sense precaució","Tarda","429739.8  ","4588052.89","2.15785008073654","41.4391311293600"
"2017S002549    ",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",225204,"Naïm","0001 0001","Dimecres","2017",3,"Març","29","17","Manca d'atenció a la conducció","Tarda","429509.86 ","4586952.29","2.15522643198358","41.4291983099328"
"2017S009278    ",7,"Horta-Guinardó",40,"Montbau",701267,"Dalt (Besòs)","001190000","Dijous","2017",11,"Novembre","9","20","Altres","Tarda","428841.41 ","4587683.75","2.14714086438608","41.4357272639137"
"2017S007122    ",7,"Horta-Guinardó",43,"Horta",349105,"Universal","0032 0032","Dimarts","2017",8,"Agost","22","14","Avançament defectuós/improcedent","Tarda","430076.2  ","4587850.38","2.16189987897459","41.4373365951410"
"2017S003843    ",7,"Horta-Guinardó",43,"Horta",102703,"Doctor Letamendi","0067B0067B","Diumenge","2017",4,"Abril","30","15","Desconegut","Tarda","430025.95 ","4587787.03","2.16130579969787","41.4367616461882"
"2017S000490    ",7,"Horta-Guinardó",43,"Horta",122303,"Feliu i Codina","0064 0064","Dimecres","2017",1,"Gener","18","16","Desobeir semàfor","Tarda","430937.62 ","4586640.16","2.17234828238040","41.4265112083262"
"2017S004956    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","0004E0000","Dimarts","2017",6,"Juny","6","15","Manca d'atenció a la conducció","Tarda","429739.8  ","4588052.89","2.15785008073654","41.4391311293600"
"2017S006370    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001250000","Divendres","2017",7,"Juliol","21","06","Manca d'atenció a la conducció","Matí","429406.66 ","4587966.87","2.15387282109080","41.4383271383414"
"2017S010298    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001270000","Dimecres","2017",12,"Desembre","13","08","Canvi de carril sense precaució","Matí","429885.48 ","4588089.59","2.15958944895684","41.4394744165334"
"2017S003753    ",7,"Horta-Guinardó",43,"Horta",701267,"Dalt (Besòs)","001310000","Dijous","2017",4,"Abril","27","14","No respectar distàncies","Tarda","428595.78 ","4586932.16","2.14428997175599","41.4289361990640"
"2017S003159    ",7,"Horta-Guinardó",43,"Horta",700651,"Estatut de Catalunya","0067 0071","Dimecres","2017",4,"Abril","5","17","No cedir la dreta","Tarda","429295.28 ","4587542.32","2.15258945931050","41.4344935880810"
"2017S008703    ",7,"Horta-Guinardó",43,"Horta",700651,"Estatut de Catalunya","0072X0072X","Dissabte","2017",10,"Octubre","21","09","Manca precaució efectuar marxa enrera","Matí","429464.61 ","4587816.13","2.15458402122743","41.4369745836624"
"2017S004842    ",7,"Horta-Guinardó",43,"Horta",186204,"Lloret de Mar","0071 0071","Dimecres","2017",5,"Maig","31","18","Manca d'atenció a la conducció","Tarda","429733.1  ","4587735.85","2.15780678866840","41.4362750943859"
"2017S001339    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",137901,"Gabarnet","0010 0010","Divendres","2017",2,"Febrer","17","16","No respectar distàncies","Tarda","429698.26 ","4588071.05","2.15735077762809","41.4392910497758"
"2017S008238    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",194406,"Maragall","0383 0383","Dijous","2017",10,"Octubre","5","16","Altres","Tarda","430294.61 ","4586781.61","2.16463730623110","41.4277296062739"
"2017S000513    ",7,"Horta-Guinardó",36,"la Font d'en Fargues",136501,"Font de la Mulassa","0049 0049","Dijous","2017",1,"Gener","19","12","No respectat pas de vianants","Matí","430112.32 ","4587618.17","2.16235906321074","41.4352483199853"
"2017S009563    ",7,"Horta-Guinardó",43,"Horta",97807,"Dante Alighieri","0018 0022","Divendres","2017",11,"Novembre","17","17","Avançament defectuós/improcedent","Tarda","430009.42 ","4586919.88","2.16120846532263","41.4289501295713"
"2017S002170    ",7,"Horta-Guinardó",43,"Horta",157308,"Horta a Cerdanyola","0132 0148","Divendres","2017",3,"Març","17","20","No respectar distàncies","Tarda","429880.2  ","4588120.61","2.15952264962708","41.4397533393906"
"2017S008045    ",7,"Horta-Guinardó",43,"Horta",185700,"Llobregós","0048 0048","Divendres","2017",9,"Setembre","29","13","Altres","Matí","429916.24 ","4586647.94","2.16012492839819","41.4264927408453"
"2017S004800    ",7,"Horta-Guinardó",43,"Horta",157308,"Horta a Cerdanyola","0030 0030","Dimecres","2017",5,"Maig","31","22","Altres","Nit","429440.88 ","4588054.85","2.15427210872383","41.4391225473168"
"2017S001147    ",7,"Horta-Guinardó",43,"Horta",195908,"Marí","0004 0004","Divendres","2017",2,"Febrer","10","22","No determinada","Nit","429390.38 ","4587655.8 ","2.15371434967164","41.4355240293986"
"2017S006225    ",7,"Horta-Guinardó",43,"Horta",329505,"Tajo","0001U0001U","Dilluns","2017",7,"Juliol","17","11","No respectat pas de vianants","Matí","430169.52 ","4587085.92","2.16310519267464","41.4304595341282"
"2017S003306    ",7,"Horta-Guinardó",34,"Can Baró",365702,"Mare de Déu de Montserrat","0073 0073","Dimarts","2017",4,"Abril","11","08","No respectat pas de vianants","Matí","430304.37 ","4585352.37","2.16491896097172","41.4148578203348"
"2017S009945    ",7,"Horta-Guinardó",43,"Horta",178501,"Lletres","0016 0016","Dimecres","2017",11,"Novembre","29","12","Altres","Matí","429733.16 ","4586835.01","2.15791232448270","41.4281615984243"
"2017S010560    ",7,"Horta-Guinardó",34,"Can Baró",67001,"Carmel","0016U0016U","Dijous","2017",12,"Desembre","21","13","No respectat pas de vianants","Matí","429577    ","4585422.33","2.15620822680155","41.4154244564340"
"2017S010560    ",7,"Horta-Guinardó",34,"Can Baró",67001,"Carmel","0016U0016U","Dijous","2017",12,"Desembre","21","13","Manca d'atenció a la conducció","Matí","429577    ","4585422.33","2.15620822680155","41.4154244564340"
"2017S006153    ",7,"Horta-Guinardó",37,"el Carmel",275304,"Ramon Rocafull","0036 0036","Divendres","2017",7,"Juliol","14","17","Desconegut","Tarda","429297.93 ","4586360.2 ","2.15275955067253","41.4238469538173"
"2017S000438    ",7,"Horta-Guinardó",43,"Horta",276704,"Rectoria","0012 0012","Dimarts","2017",1,"Gener","17","09","Manca d'atenció a la conducció","Matí","430190.54 ","4586866.5 ","2.16338210712794","41.4284851321234"
"2017S003001    ",7,"Horta-Guinardó",37,"el Carmel",3600,"Agudells","0056 0056","Dissabte","2017",4,"Abril","1","03","Manca d'atenció a la conducció","Nit","429641.34 ","4586249.14","2.15688175989091","41.4228768552275"
"2017S003605    ",7,"Horta-Guinardó",37,"el Carmel",67103,"Carmel","0001 0005","Dissabte","2017",4,"Abril","22","12","Altres","Matí","429352.18 ","4587440.78","2.15328232056306","41.4335840717274"
"2017S001789    ",7,"Horta-Guinardó",43,"Horta",78303,"Ciències","0011I0011I","Dissabte","2017",3,"Març","4","14","Envair calçada contrària","Tarda","429828.46 ","4585571.92","2.15919946570464","41.4167937733979"
"2017S004263    ",7,"Horta-Guinardó",37,"el Carmel",78609,"Cifuentes","0013 0013","Dissabte","2017",5,"Maig","13","12","Altres","Matí","429577.72 ","4586475.69","2.15609408081921","41.4249117224389"
"2017S007433    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0102 0102","Dimecres","2017",9,"Setembre","6","17","No determinada","Tarda","429654.82 ","4586473.94","2.15701688561103","41.4249027217724"
"2017S006081    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0104 0106","Dimecres","2017",7,"Juliol","12","17","No respectat pas de vianants","Tarda","429651.86 ","4586444.52","2.15698489124164","41.4246374880325"
"2017S007905    ",7,"Horta-Guinardó",37,"el Carmel",185700,"Llobregós","0120 0122","Diumenge","2017",9,"Setembre","24","11","Altres","Matí","429586.42 ","4586425.31","2.15620405952205","41.4244587330441"
"2017S010146    ",7,"Horta-Guinardó",37,"el Carmel",78303,"Ciències","0062 0062","Dimarts","2017",12,"Desembre","5","12","No respectar distàncies","Matí","429720.17 ","4586406.02","2.15780678405936","41.4242967177646"
"2017S000949    ",7,"Horta-Guinardó",35,"el Guinardó",56800,"Camil Oliveras","0000 0000","Dissabte","2017",2,"Febrer","4","01","Manca d'atenció a la conducció","Nit","429567.77 ","4586419.73","2.15598154032622","41.4244068398991"
"2017S001728    ",7,"Horta-Guinardó",35,"el Guinardó",144805,"Gènova","0026 0026","Dijous","2017",3,"Març","2","13","No determinada","Matí","429336.32 ","4586245.42","2.15323235325703","41.4228165570406"
"2017S000638    ",7,"Horta-Guinardó",35,"el Guinardó",364506,"Vinyals","0044 0044","Dimarts","2017",1,"Gener","24","13","Desobeir altres senyals","Matí","429382.37 ","4586268.45","2.15378069101948","41.4230280315955"
"2017S002490    ",7,"Horta-Guinardó",35,"el Guinardó",79102,"Xiprer","0035 0035","Dimarts","2017",3,"Març","28","18","Altres","Tarda","429240.16 ","4586251.7 ","2.15208097752981","41.4228646475652"
"2017S007462    ",7,"Horta-Guinardó",35,"el Guinardó",243603,"Panorama","0001 0003","Dijous","2017",9,"Setembre","7","21","Manca d'atenció a la conducció","Tarda","430342.94 ","4585936.5 ","2.16531310320027","41.4201222134109"
"2017S008386    ",7,"Horta-Guinardó",35,"el Guinardó",365702,"Mare de Déu de Montserrat","0194B0194B","Dimecres","2017",10,"Octubre","11","11","Altres","Matí","430973.95 ","4585872.26","2.17287076271349","41.4195981318575"
"2017S002487    ",7,"Horta-Guinardó",33,"el Baix Guinardó",197302,"Marina","0372 0372","Dimarts","2017",3,"Març","28","18","Desconegut","Tarda","430683.9  ","4585166   ","2.16948121262236","41.4132121056164"
"2017S008591    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0059 0061","Dimecres","2017",10,"Octubre","18","17","Altres","Tarda","431598.9  ","4585500.83","2.18039056860375","41.4163062775465"
"2017S003995    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0091 0091","Divendres","2017",5,"Maig","5","21","Manca d'atenció a la conducció","Tarda","431619.06 ","4585623.58","2.18061788973968","41.4174135637497"
"2017S001351    ",7,"Horta-Guinardó",35,"el Guinardó",76206,"Centre","0001 0001","Divendres","2017",2,"Febrer","17","21","Desconegut","Tarda","430852.19 ","4584805.77","2.17153587057331","41.4099821470318"
"2017S009037    ",7,"Horta-Guinardó",33,"el Baix Guinardó",332306,"Taxdirt","0049 0049","Dijous","2017",11,"Novembre","2","07","Manca d'atenció a la conducció","Matí","430471.35 ","4584788.71","2.16698162047599","41.4097956105290"
"2017S000108    ",7,"Horta-Guinardó",35,"el Guinardó",217206,"Muntanya","0085 0087","Dijous","2017",1,"Gener","5","10","Gir indegut o sense precaució","Matí","430682.02 ","4584824.7 ","2.16949785575173","41.4101379722761"
"2017S001314    ",7,"Horta-Guinardó",35,"el Guinardó",76206,"Centre","0023 0023","Dijous","2017",2,"Febrer","16","21","Gir indegut o sense precaució","Tarda","430979.03 ","4585048.4 ","2.17302563179553","41.4121783454631"
"2017S006049    ",7,"Horta-Guinardó",33,"el Baix Guinardó",152905,"Guinardó","0044 0044","Dimecres","2017",7,"Juliol","12","00","Manca d'atenció a la conducció","Nit","430432.84 ","4585050.82","2.16649074209304","41.4121530080324"
"2017S010162    ",7,"Horta-Guinardó",33,"el Baix Guinardó",186102,"Llorens i Barba","0001 0003","Dimarts","2017",12,"Desembre","5","20","Desobeir semàfor","Tarda","430596.75 ","4584883.22","2.16847100009407","41.4106576767351"
"2017S010088    ",7,"Horta-Guinardó",35,"el Guinardó",152905,"Guinardó","0083 0083","Diumenge","2017",12,"Desembre","3","00","Manca d'atenció a la conducció","Nit","430776.16 ","4585204.69","2.17058059747456","41.4135685321713"
"2017S008973    ",7,"Horta-Guinardó",33,"el Baix Guinardó",297001,"Sant Antoni Maria Claret","0163 0165","Dilluns","2017",10,"Octubre","30","16","No respectar distàncies","Tarda","431058.18 ","4584925.08","2.17398664683915","41.4110744430791"
"2017S005568    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0378 0380","Dilluns","2017",6,"Juny","26","16","Avançament defectuós/improcedent","Tarda","430666.43 ","4585015.63","2.16928944544000","41.4118562670091"
"2017S007274    ",7,"Horta-Guinardó",33,"el Baix Guinardó",238400,"Padilla","0353 0355","Dijous","2017",8,"Agost","31","01","Manca d'atenció a la conducció","Nit","430793.15 ","4584868.75","2.17082233032761","41.4105443005398"
"2017S000516    ",8,"Nou Barris",54,"Torre Baró",111908,"Escolapi Càncer","0046B0046B","Dijous","2017",1,"Gener","19","17","Altres","Tarda","431592.73 ","4585720.79","2.18029184777292","41.4182868589590"
"2017S001978    ",8,"Nou Barris",54,"Torre Baró",283801,"Riudecanyes","0055 0055","Dijous","2017",3,"Març","9","14","No determinada","Tarda","430868.53 ","4585719.75","2.17162682147159","41.4182154566769"
"2017S005906    ",7,"Horta-Guinardó",33,"el Baix Guinardó",169704,"Josep Ciurana","0026 0026","Dijous","2017",7,"Juliol","6","23","Desobeir altres senyals","Nit","430576.15 ","4585289.45","2.16817789357494","41.4143146674827"
"2017S000099    ",8,"Nou Barris",54,"Torre Baró",300503,"Sant Feliu de Codines","0001 0001","Dijous","2017",1,"Gener","5","05","Manca d'atenció a la conducció","Nit","431131.13 ","4585642.72","2.17477763870955","41.4175442437929"
"2017S001327    ",7,"Horta-Guinardó",35,"el Guinardó",141807,"Garrotxa","0036 0036","Divendres","2017",2,"Febrer","17","11","Manca precaució incorporació circulació","Matí","431255.94 ","4586518.24","2.17617137786765","41.4254404463234"
"2017S007621    ",7,"Horta-Guinardó",35,"el Guinardó",310008,"Sant Quintí","0072 0072","Dijous","2017",9,"Setembre","14","20","Avançament defectuós/improcedent","Tarda","431293.92 ","4585315.39","2.17676263180785","41.4146100405672"
"2017S002297    ",7,"Horta-Guinardó",35,"el Guinardó",367402,"Volart","0055 0055","Dimecres","2017",3,"Març","22","09","No respectat pas de vianants","Matí","431350.41 ","4586227.79","2.17733485324264","41.4228325499958"
"2017S006152    ",7,"Horta-Guinardó",35,"el Guinardó",183002,"Lluís Sagnier","0009 0009","Divendres","2017",7,"Juliol","14","19","Desobeir altres senyals","Tarda","431293.87 ","4586364.82","2.17664271380013","41.4240618939312"
"2017S005393    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0185 0197","Dimarts","2017",6,"Juny","20","09","No respectar distàncies","Matí","431394.47 ","4586283.39","2.17785576035736","41.4233370870586"
"2017S002205    ",8,"Nou Barris",54,"Torre Baró",62904,"Capçanes","0054 0056","Divendres","2017",3,"Març","17","12","Altres","Matí","431148.15 ","4585464.23","2.17500161748526","41.4159381051143"
"2017S001513    ",7,"Horta-Guinardó",35,"el Guinardó",347201,"Trobador","0031 0031","Dijous","2017",2,"Febrer","23","22","Desobeir altres senyals","Nit","431116.87 ","4586354.69","2.17452585306485","41.4239554860501"
"2017S003178    ",8,"Nou Barris",49,"Canyelles",701267,"Dalt (Besòs)","001380000","Dijous","2017",4,"Abril","6","08","Altres","Matí","428595.78 ","4586932.16","2.14428997175599","41.4289361990640"
"2017S009697    ",8,"Nou Barris",49,"Canyelles",12305,"Alta de les Roquetes","000150000","Dimecres","2017",11,"Novembre","22","08","Altres","Matí","431037.01 ","4589210.03","2.17324408387858","41.4496656013412"
"2017S003779    ",8,"Nou Barris",49,"Canyelles",12305,"Alta de les Roquetes","000150000","Divendres","2017",4,"Abril","28","10","Envair calçada contrària","Matí","430227.18 ","4588678.4 ","2.16361118629473","41.4448073801787"
"2017S002511    ",7,"Horta-Guinardó",35,"el Guinardó",200101,"Marquesa Caldes de Montbui","0039 0039","Dimecres","2017",3,"Març","29","10","Altres","Matí","431824.17 ","4590040.06","2.18257329678274","41.4572086713602"
"2017S010447    ",7,"Horta-Guinardó",35,"el Guinardó",183002,"Lluís Sagnier","0008 0008","Dilluns","2017",12,"Desembre","18","11","Avançament defectuós/improcedent","Matí","431293.87 ","4586364.82","2.17664271380013","41.4240618939312"
"2017S007618    ",7,"Horta-Guinardó",35,"el Guinardó",194406,"Maragall","0213 0213","Dijous","2017",9,"Setembre","14","17","No determinada","Tarda","431308.92 ","4586451.98","2.17681289459496","41.4248482017376"
"2017S004875    ",8,"Nou Barris",49,"Canyelles",120807,"Favència","0186A0186A","Divendres","2017",6,"Juny","2","18","Desconegut","Tarda","430793.35 ","4588493.95","2.17040938144477","41.4431951633011"
"2017S009555    ",8,"Nou Barris",49,"Canyelles",701268,"Dalt (Llobregat)","0003E0000","Divendres","2017",11,"Novembre","17","13","Manca d'atenció a la conducció","Matí","430361.27 ","4588243.81","2.16526638184882","41.4409048571185"
"2017S005033    ",8,"Nou Barris",49,"Canyelles",701268,"Dalt (Llobregat)","001350000","Dijous","2017",6,"Juny","8","20","No respectar distàncies","Tarda","430346.23 ","4588274.79","2.16508278940483","41.4411825757453"
"2017S009405    ",8,"Nou Barris",48,"la Guineueta",349808,"Urrutia","0095 0095","Dilluns","2017",11,"Novembre","13","12","Manca d'atenció a la conducció","Matí","430791.3  ","4587549.76","2.17049308918938","41.4346910319773"
"2017S004918    ",8,"Nou Barris",48,"la Guineueta",351901,"Valldaura","0114X0120X","Diumenge","2017",6,"Juny","4","18","Desconegut","Tarda","430049.22 ","4588138.02","2.16154363759213","41.4399248998485"
"2017S010625    ",8,"Nou Barris",48,"la Guineueta",700013,"Karl Marx","0006X0007X","Dissabte","2017",12,"Desembre","23","18","Altres","Tarda","430069.4  ","4588237.98","2.16177359323047","41.4408269581070"
